,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
1266,50.672,-0.7613720572383653,-1.1196535683356155,-1.0411322701387338,-0.7970092316594181
1267,50.712,-0.7110652718407001,-1.0286189170384448,-0.9307870600423931,-0.8653320609050954
1268,50.752,-0.6532124686333852,-0.95402692303979,-0.840896082143906,-0.9186011209686392
1269,50.794,-0.5752369512670041,-0.9069830165584963,-0.7853516963004883,-0.9462475284244128
1270,50.834,-0.49223075536085664,-0.9102210115342666,-0.7848150300063462,-0.966932419546488
1271,50.874,-0.40670922018482586,-0.980306593071906,-0.8504238364059143,-1.0145508661684612
1272,50.914,-0.2985496315798457,-1.1084480039120845,-0.9693285325162123,-1.1070625471050224
1273,50.954,-0.22812013202311449,-1.2657799525668232,-1.112776081244431,-1.2338265232840013
1274,50.994,-0.1602059717362665,-1.4204451896463988,-1.2526124597545307,-1.3645543976789887
1275,51.034,-0.06462307948070267,-1.549855532184784,-1.3712839132462287,-1.4652910386628992
1276,51.074,-0.006770276273387721,-1.643755618994099,-1.4627473478541344,-1.5106388210196227
1277,51.114,0.05359786620381049,-1.7013776155965794,-1.5284686048008405,-1.4887575140511913
1278,51.154,0.08126659817252634,-1.7266453500736823,-1.5722989161966865,-1.4013906629801962
1279,51.194,0.15169609772925757,-1.7247068446574212,-1.597232691704728,-1.2614901569576658
1280,51.234,0.13911940137984127,-1.7015501644734845,-1.6060246968784726,-1.087894478984337
1281,51.274,0.15421143699914083,-1.6642914973372738,-1.60277766444895,-0.8986962433251054
1282,51.314,0.15421143699914083,-1.6200998874586632,-1.5925468634846498,-0.7073452538205222
1283,51.354,0.14666541918949105,-1.5749215482959509,-1.5800537643101962,-0.522259102734681
1284,51.394,0.15924211553890735,-1.5329302636287931,-1.5688137654048369,-0.3483034102584976
1285,51.434,0.14666541918949105,-1.496226368119337,-1.5605415410386019,-0.1882082298616411
1286,51.474,0.136604062109958,-1.4649525740391416,-1.5551240786719671,-0.043348202804104514
1287,51.514,0.13911940137984127,-1.4382133258121206,-1.5515163345655307,0.08581426941488784
1288,51.554,0.13408872284007478,-1.4149971110389037,-1.5486921909300078,0.19955602138893774
1289,51.594,0.13157338357019152,-1.3945235525349975,-1.5459673622078398,0.29864685857621
1290,51.634,0.10641999087135892,-1.3762914715768777,-1.5430042988167694,0.38410919875578714
