,pupil,movie,l1,l2,l3,subject,condition,effort,luminance,pupil_pred_mixed,pupil_pred_pp,pupil_pred_mov
97,3.7030971172563762,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s24,0back,0,74.01818114056069,3.6246282434948474,3.8882266014036664,3.9491905227873
98,3.290385678800513,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s24,0back,0,64.57727469534466,3.7917348469434686,3.8882266014036664,3.979204920420492
99,4.350496701727855,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s24,2back,2,50.6300187818287,4.0386050576230135,3.8882266014036664,4.223932872369904
100,3.4177576521538926,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s24,1back,1,68.74304729456018,3.7179995426235126,3.8882266014036664,3.952533694160394
101,4.443300889998221,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s25,0back,0,55.41833750372942,4.836551641014081,4.82142585073683,4.0824807185973
102,4.9930237779024385,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s25,2back,2,36.828353537551436,5.165599396839104,4.82142585073683,4.609761548861282
103,4.590198462911351,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s25,0back,0,74.01818114056069,4.507329366345602,4.82142585073683,3.9491905227873
104,4.271267279072664,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s25,1back,1,64.57727469534466,4.6744359697942235,4.82142585073683,3.979204920420492
105,5.692590033337408,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s25,2back,2,50.6300187818287,4.921306180473768,4.82142585073683,4.223932872369904
106,4.938174661198896,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s25,1back,1,68.74304729456018,4.6007006654742675,4.82142585073683,3.952533694160394
107,3.5318132385713015,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s26,0back,0,55.41833750372942,4.206973727980467,4.155830644578875,4.0824807185973
108,4.609030399643301,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s26,1back,1,36.828353537551436,4.53602148380549,4.155830644578875,4.609761548861282
109,3.5349636900540506,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s26,0back,0,74.01818114056069,3.8777514533119883,4.155830644578875,3.9491905227873
110,5.060721975810915,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s26,2back,2,64.57727469534466,4.04485805676061,4.155830644578875,3.979204920420492
111,4.412576819186266,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s26,1back,1,50.6300187818287,4.2917282674401545,4.155830644578875,4.223932872369904
112,3.785877744207412,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s26,2back,2,68.74304729456018,3.9711227524406536,4.155830644578875,3.952533694160394
113,3.969940988424995,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s27,1back,1,55.41833750372942,4.020510336185109,3.9586999366337285,4.0824807185973
